t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6324224	327680	58.9	2	0
1.00	0	0	0	378175488	356102144	98.5	2	0
2.01	0	0	0	897863680	874917888	101.0	2	0
3.01	0	1	0	1333600256	1301946368	100.0	2	0
4.01	0	1	0	1792618496	1744596992	100.0	2	0
5.02	0	1	0	2220720128	2173874176	101.0	2	0
6.02	0	1	0	2554564608	2508898304	100.0	2	0
7.03	0	1	0	2804641792	2758488064	101.0	2	0
8.03	0	2	0	5449711616	5395402752	203.2	30	8
9.03	0	2	0	12777914368	12709335040	398.8	30	8
10.04	0	135	0	15822159872	15737184256	1125.7	50	8
11.04	0	401	0	15841816576	15755853824	1624.6	50	8
12.05	0	401	0	15860432896	15774769152	1631.1	50	8
13.05	0	567	0	15882178560	15796097024	1575.2	50	8
14.06	0	767	0	15903514624	15816966144	1439.8	50	8
15.06	0	1347	0	15915732992	15829266432	1512.5	50	8
16.07	0	1645	0	15935877120	15849807872	1462.1	50	8
17.07	0	1645	0	15948050432	15862931456	1508.1	50	8
18.08	0	1794	0	15960485888	15875375104	1473.6	50	8
19.08	0	1794	0	15971131392	15886180352	1423.4	50	8
20.09	0	1794	0	15983222784	15897956352	1443.9	50	8
21.09	0	2207	0	15995756544	15909998592	1479.1	50	8
22.10	0	2207	0	16003911680	15917551616	1490.1	50	8
23.11	0	3167	0	16016592896	15929180160	1550.6	50	8
24.11	0	3167	0	16041500672	15954309120	1484.6	50	8
25.12	0	3167	0	16053542912	15966539776	1509.3	50	8
26.12	0	3167	0	16091992064	16004337664	1448.0	50	8
27.13	0	3167	0	16106934272	16021311488	1434.1	50	8
28.13	0	3167	0	16121307136	16035897344	1508.7	50	8
29.14	0	3167	0	16136728576	16050114560	1511.4	50	8
30.14	0	3167	0	16150249472	16064237568	1446.0	50	8
31.14	0	3349	0	16161955840	16076132352	1457.3	50	8
32.15	0	3349	0	16171032576	16084934656	1460.3	50	8
33.15	0	3349	0	16180744192	16094195712	1466.0	50	8
34.16	0	3349	0	16194617344	16108085248	1482.2	50	8
35.16	0	3349	0	16208535552	16122347520	1484.7	50	8
36.17	0	3349	0	16248393728	16161808384	1498.7	50	8
37.17	0	3349	0	16262488064	16175980544	1466.8	50	8
38.18	0	3349	0	16275857408	16190136320	1464.0	50	8
39.18	0	4176	0	16290983936	16203403264	1516.7	50	8
40.19	0	7988	0	16304185344	16213000192	1500.3	50	8
41.19	0	7988	0	16315457536	16224235520	1467.6	50	8
42.20	0	7988	0	16327041024	16236294144	1439.9	50	8
43.20	0	8650	0	16343977984	16251379712	1467.9	50	8
44.21	0	9144	0	16354861056	16262598656	1489.3	50	8
45.22	0	9144	0	16365948928	16273842176	1498.8	50	8
46.22	0	9144	0	16377466880	16284635136	1390.9	50	8
47.23	0	9144	0	16388145152	16296128512	1445.2	50	8
48.23	0	9144	0	16400248832	16307593216	1447.2	50	8
49.24	0	9144	0	16429842432	16337141760	1443.7	50	8
50.24	0	9144	0	16423251968	16330297344	1441.1	50	8
51.25	0	9144	0	16435867648	16343138304	1466.1	50	8
52.25	0	9144	0	16447619072	16354402304	1456.7	50	8
53.26	0	9144	0	16458117120	16365268992	1464.9	50	8
54.26	0	9144	0	16468779008	16375726080	1433.3	50	8
55.27	0	9144	0	16478994432	16386080768	1465.1	50	8
56.27	0	9144	0	16489312256	16396750848	1461.5	50	8
57.28	0	9144	0	16502038528	16408129536	1503.8	50	8
58.28	0	9144	0	16510251008	16417796096	1380.3	50	8
59.29	0	9424	0	16522293248	16428699648	1454.1	50	8
60.29	0	12891	0	16536694784	16439971840	1530.2	50	8
61.30	0	12891	0	16548622336	16451211264	1448.7	50	8
62.31	0	12891	0	16558522368	16461889536	1449.1	50	8
63.31	0	12891	0	16569192448	16472633344	1479.5	50	8
